Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
IAR132,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp,,,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp,,,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp,,,,,,,IAR132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR132.webp
IAR133,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp,,,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp,,,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp,,,,,,,IAR133,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR133.webp
IAR134,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp,,,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp,,,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp,,,,,,,IAR134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR134.webp
IAR135,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp,,,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp,,,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp,,,,,,,IAR135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR135.webp
IAR136,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp,,,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp,,,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp,,,,,,,IAR136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR136.webp
IAR137,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp,,,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp,,,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp,,,,,,,IAR137,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR137.webp
IAR138,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp,,,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp,,,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp,,,,,,,IAR138,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR138.webp
IAR139,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp,,,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp,,,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp,,,,,,,IAR139,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR139.webp
IAR140,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp,,,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp,,,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp,,,,,,,IAR140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR140.webp
IAR141,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp,,,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp,,,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp,,,,,,,IAR141,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR141.webp
IAR142,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp,,,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp,,,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp,,,,,,,IAR142,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR142.webp
IAR143,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp,,,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp,,,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp,,,,,,,IAR143,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR143.webp
IAR144,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp,,,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp,,,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp,,,,,,,IAR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR144.webp
IAR145,IAR,Runechant of Greed,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,,,Usurp,"This counts as a Runechant. When an attack usurps this, draw a card.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145-MV.webp,,,,,,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145.webp,,,,,,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145.webp,,,,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145.webp,,,,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145.webp,,,,MJ Fetesio,,,IAR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR145.webp
IAR146,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp,,,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp,,,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp,,,,,,,IAR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR146.webp
IAR147,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp,,,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp,,,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp,,,,,,,IAR147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR147.webp
IAR148,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp,,,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp,,,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp,,,,,,,IAR148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR148.webp
IAR149,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp,,,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp,,,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp,,,,,,,IAR149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR149.webp
IAR150,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp,,,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp,,,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp,,,,,,,IAR150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR150.webp
IAR151,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp,,,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp,,,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp,,,,,,,IAR151,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR151.webp
IAR152,IAR,Runechant of Envy,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,,,Usurp,"This counts as a Runechant. When an attack usurps this, gain 1{h}.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152-MV.webp,,,,,,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152.webp,,,,,,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152.webp,,,,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152.webp,,,,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152.webp,,,,MJ Fetesio,,,IAR152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR152.webp
IAR153,IAR,Runechant of Gluttony,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,,,Usurp,"This counts as a Runechant. When an attack usurps this, gain {r}.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153-MV.webp,,,,,,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153.webp,,,,,,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153.webp,,,,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153.webp,,,,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153.webp,,,,MJ Fetesio,,,IAR153,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR153.webp
IAR154,IAR,Runechant of Lust,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,,,Usurp,"This counts as a Runechant. When an attack usurps this, create a Runechant token.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154-MV.webp,,,,,,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154.webp,,,,,,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154.webp,,,,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154.webp,,,,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154.webp,,,,MJ Fetesio,,,IAR154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR154.webp
IAR155,IAR,Runechant of Pride,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,,,Usurp,"This counts as a Runechant. When an attack usurps this, it gets +1{p}.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155-MV.webp,,,,,,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155.webp,,,,,,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155.webp,,,,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155.webp,,,,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155.webp,,,,MJ Fetesio,,,IAR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR155.webp
IAR156,IAR,Runechant of Sloth,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,Go again,,Usurp,"This counts as a Runechant. When an attack usurps this, it gets **go again**.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156-MV.webp,,,,,,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156.webp,,,,,,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156.webp,,,,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156.webp,,,,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156.webp,,,,MJ Fetesio,,,IAR156,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR156.webp
IAR157,IAR,Runechant of Wrath,Yellow,2,0,,,,,,"Runeblade, Instant, Aura",,,,,Overpower,,Usurp,"This counts as a Runechant. When an attack usurps this, it gets **overpower**.

When this is destroyed, create a Runechant token.

At the beginning of your action phase or when you play an attack action card, destroy this.",Runeblade Instant - Aura,,,,,V,C,FA,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157-MV.webp,,,,,,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157.webp,,,,,,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157.webp,,,,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157.webp,,,,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157.webp,,,,MJ Fetesio,,,IAR157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR157.webp
IAR158,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp,,,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp,,,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp,,,,,,,IAR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR158.webp
IAR159,IAR,"Baalghor, Omen of the End",,,,,,33,3,,"Shadow, Hero, Young, Demon",,,,,,,,"Whenever you pitch a card, banish it.

Attack action cards played from your banished zone get +3{p}.",Shadow Hero - Young Demon,,No,,No,V,C,FA,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159-MV.webp,,,V,C,FA,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159-MV_BACK.webp,,,R,R,,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159-RF.webp,,,,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159.webp,,,,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159.webp,,,,Lius Lasahido,,,IAR159,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR159.webp
IAR160,IAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp,,,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp,,,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp,,,,,,,IAR160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR160.webp
IAR161,IAR,Grille of Repentance,,,,,0,,,,"Shadow, Equipment, Head",,,Instant,,,,Blood Debt,**Instant** - Destroy this: Turn a card with blood debt in your banished zone face-down.,Shadow Equipment - Head,,,,,C,,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161.webp,,,C,C,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161-CF.webp,,,,,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161.webp,,,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161.webp,,,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161.webp,,,,Thomas Ressuge,,,IAR161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR161.webp
IAR162,IAR,Robe of Repentance,,,,,0,,,,"Shadow, Equipment, Chest",,,Instant,,,,Blood Debt,**Instant** - Destroy this: Turn a card with blood debt in your banished zone face-down.,Shadow Equipment - Chest,,,,,C,,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162.webp,,,C,C,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162-CF.webp,,,,,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162.webp,,,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162.webp,,,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162.webp,,,,Thomas Ressuge,,,IAR162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR162.webp
IAR163,IAR,Path of Repentance,,,,,0,,,,"Shadow, Equipment, Legs",,,Instant,,,,Blood Debt,**Instant** - Destroy this: Turn a card with blood debt in your banished zone face-down.,Shadow Equipment - Legs,,,,,C,,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163.webp,,,C,C,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163-CF.webp,,,,,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163.webp,,,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163.webp,,,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163.webp,,,,Thomas Ressuge,,,IAR163,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR163.webp
"IAR164,FAB516","IAR,FAB",Corrupt and Conquer,Red,1,2,6,3,,,,"Shadow, Action, Attack",,Blood Debt,,,,,,"If this was played from your banished zone, it gets ""Defense reaction cards can't be played this chain link.

When this hits a hero, banish all cards in their arsenal.

**Blood Debt**",Shadow Action - Attack,,No,,,M,,,Jessada Sutthi,,,IAR164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR164.webp,,,M,R,,Jessada Sutthi,,,IAR164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/IAR164-RF.webp,,,P,C,FA,Jessada Sutthi,,,FAB516,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB516-CF.webp,,,,Jessada Sutthi,,,FAB516,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB516.webp,,,,Jessada Sutthi,,,FAB516,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB516.webp,,,,Jessada Sutthi,,,FAB516,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB516.webp
