Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
MPA074,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp,,,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp,,,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp,,,,,,,MPA074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA074.webp
MPA075,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp,,,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp,,,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp,,,,,,,MPA075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA075.webp
MPA076,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp,,,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp,,,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp,,,,,,,MPA076,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA076.webp
MPA077,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp,,,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp,,,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp,,,,,,,MPA077,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA077.webp
MPA078,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp,,,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp,,,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp,,,,,,,MPA078,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA078.webp
MPA079,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp,,,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp,,,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp,,,,,,,MPA079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA079.webp
MPA080,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp,,,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp,,,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp,,,,,,,MPA080,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA080.webp
MPA081,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp,,,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp,,,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp,,,,,,,MPA081,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA081.webp
MPA082,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp,,,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp,,,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp,,,,,,,MPA082,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA082.webp
MPA083,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp,,,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp,,,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp,,,,,,,MPA083,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA083.webp
MPA084,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp,,,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp,,,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp,,,,,,,MPA084,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA084.webp
MPA085,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp,,,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp,,,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp,,,,,,,MPA085,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA085.webp
MPA086,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp,,,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp,,,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp,,,,,,,MPA086,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA086.webp
MPA087,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp,,,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp,,,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp,,,,,,,MPA087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA087.webp
MPA088,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp,,,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp,,,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp,,,,,,,MPA088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA088.webp
MPA089,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp,,,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp,,,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp,,,,,,,MPA089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA089.webp
MPA090,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp,,,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp,,,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp,,,,,,,MPA090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA090.webp
MPA091,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp,,,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp,,,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp,,,,,,,MPA091,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA091.webp
MPA092,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp,,,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp,,,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp,,,,,,,MPA092,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA092.webp
MPA093,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp,,,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp,,,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp,,,,,,,MPA093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA093.webp
MPA094,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp,,,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp,,,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp,,,,,,,MPA094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA094.webp
MPA095,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp,,,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp,,,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp,,,,,,,MPA095,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA095.webp
MPA096,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp,,,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp,,,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp,,,,,,,MPA096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA096.webp
MPA097,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp,,,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp,,,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp,,,,,,,MPA097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA097.webp
MPA098,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp,,,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp,,,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp,,,,,,,MPA098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA098.webp
MPA099,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp,,,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp,,,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp,,,,,,,MPA099,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA099.webp
MPA100,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp,,,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp,,,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp,,,,,,,MPA100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA100.webp
MPA101,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp,,,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp,,,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp,,,,,,,MPA101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA101.webp
MPA102,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp,,,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp,,,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp,,,,,,,MPA102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA102.webp
MPA103,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp,,,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp,,,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp,,,,,,,MPA103,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA103.webp
MPA104,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp,,,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp,,,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp,,,,,,,MPA104,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA104.webp
MPA105,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp,,,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp,,,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp,,,,,,,MPA105,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA105.webp
MPA106,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp,,,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp,,,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp,,,,,,,MPA106,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA106.webp
MPA107,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp,,,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp,,,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp,,,,,,,MPA107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA107.webp
MPA108,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp,,,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp,,,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp,,,,,,,MPA108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA108.webp
MPA109,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp,,,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp,,,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp,,,,,,,MPA109,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA109.webp
MPA110,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp,,,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp,,,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp,,,,,,,MPA110,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA110.webp
MPA111,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp,,,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp,,,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp,,,,,,,MPA111,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA111.webp
MPA112,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp,,,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp,,,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp,,,,,,,MPA112,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA112.webp
